STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00012844,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,3.5,2022,9.4,W,4798,4798,W,140,W,70,W,0,W,0,W,0,W,355,W,104,W,37,"W,0130, ",4.52," ,W,0604, ",96,"W,0818, ",,,,,,,,,,,,,,,,,101,1,101,W,53.53," ,W",77.7,W,84.9,W,70.6,W,130,W,190,W,38,W,49,W
USW00012844,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,3.5,2023,8.9,W,4832,4832,W,153,W,95,W,0,W,0,W,0,W,360,W,112,W,40,"W,0115, ",4.97," ,W,0416, ",97,"W,0706, ",,,,,,,,,,,,,,,,,96,4,96,W,74.02," ,W",78,W,85.5,W,70.5,W,240,W,250,W,49,W,67.1,W
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,1.8,2016,7.8,W,4323,4323,W,150,W,94,W,0,W,0,W,0,W,350,W,105,W,42,"W,0124, ",4.75," ,W,0504, ",97,"W,0618, ",,,,,,,,,,,,,,,,,119,4,119,W,63.57," ,W",76.5,W,84.7,W,68.4,W,290,W,280,W,36.9,W,49,W
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,1.8,2017,7.8,W,4389,4389,W,118,W,78,W,0,W,0,W,0,W,349,W,114,W,39,"W,1214, ",3.35," ,W,0423, ",95,"W,0829,+",,,,,,,,,,,,,,,,,42,1,42,W,52.09," ,W",77.2,W,85.9,W,68.4,W,100,W,,,46.1,W,,
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,1.8,2018,7.8,W,4464,4464,W,149,W,88,W,0,W,0,W,0,W,355,W,127,W,40,"W,0105, ",4.53," ,W,0903, ",96,"W,0810,+",,,,,,,,,,,,,,,,,168,4,168,W,49.04," ,W",77,W,85.7,W,68.3,W,270,W,280,W,36.9,W,51,W
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,1.8,2019,7.6,W,4721,4721,W,136,W,78,W,0,W,0,W,0,W,356,W,135,W,45,"W,0121, ",4.04," ,W,0803, ",98,"W,0624, ",,,,,,,,,,,,,,,,,75,6,75,W,54.56," ,W",77.9,W,86.6,W,69.1,W,260,W,270,W,35.1,W,48.1,W
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,1.8,2020,8.3,W,4767,4767,W,130,W,88,W,0,W,0,W,0,W,343,W,132,W,38,"W,0122, ",4.4," ,W,0526, ",98,"W,0830,+",,,,,,,,,,,,,,,,,69,6,69,W,59.62," ,W",78.2,W,86.3,W,70.1,W,310,W,,,38.9,W,,
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,1.8,2021,7.4,W,4727,4727,W,131,W,74,W,0,W,0,W,0,W,361,W,126,W,42,"W,0204, ",2.05," ,W,0616, ",96,"W,0901,+",,,,,,,,,,,,,,,,,95,7,95,W,49.64," ,W",77.8,W,86.3,W,69.4,W,10,W,10,W,45,W,53.9,W
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,1.8,2022,,,,,,135,W,78,W,,,,,,,,,,,,,6.47," ,W,0604, ",,,,,,,,,,,,,,,,,,,,,,,64.52," ,W",,,,,,,,,,,,,,
USW00012888,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,1.8,2023,6.9,W,4754,4754,W,141,W,92,W,0,W,0,W,0,W,359,W,135,W,38,"W,0115, ",7.05," ,W,1115, ",100,"W,0712, ",,,,,,,,,,,,,,,,,69,6,69,W,79.41," ,W",77.9,W,86.8,W,69,W,30,W,30,W,64,W,78.1,W
USC00089120,"USHER TOWER, FL US",29.40807,-82.8188,10.1,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00089120,"USHER TOWER, FL US",29.40807,-82.8188,10.1,2017,,,3007,3007,7,70,7,56,7,0,7,5,7,0,7,320,7,122,7,27,"7,0108, ",2.71," ,7,0717, ",99,"7,0520, ",32,"7,1210",,,,,,,29,"7,0316",28,"7,0109",,,,,,,,,56.04," ,7",72,7,83.6,7,60.4,7,,,,,,,,
USC00089120,"USHER TOWER, FL US",29.40807,-82.8188,10.1,2018,,,3230,3230,7,113,7,87,7,0,7,13,7,0,7,306,7,116,7,23,"7,0118, ",4.52," ,7,1215, ",95,"7,0917,+",32,"7,1212",,,,,,,31,"7,0315",26,"7,0119",23,"7,0118",,,864,3,864,7,76.87," ,7",71.7,7,82.1,7,61.2,7,,,,,,,,
USC00089120,"USHER TOWER, FL US",29.40807,-82.8188,10.1,2019,,,,,,100,7,80,7,,,,,,,,,,,,,4," ,7,0817, ",,,,,,,,,,,,,,,,,,,,,,,64.73," ,7",,,,,,,,,,,,,,
USC00089120,"USHER TOWER, FL US",29.40807,-82.8188,10.1,2020,,,3263,3263,7,103,7,79,7,0,7,9,7,0,7,325,7,87,7,26,"7,1227,+",2.76," ,7,0527, ",97,"7,0629,+",28,"7,1202",28,"7,1202",,,,,30,"7,0123",,,,,,,699,6,699,7,49.51," ,7",71.7,7,82.6,7,60.9,7,,,,,,,,
USC00089120,"USHER TOWER, FL US",29.40807,-82.8188,10.1,2021,,,2918,2918,7,94,7,73,7,0,7,5,7,0,7,315,7,79,7,27,"7,0204, ",4.9," ,7,0708, ",97,"7,0825, ",,,,,,,,,28,"7,0205",28,"7,0205",,,,,972,3,972,7,53.2," ,7",70.6,7,81.2,7,59.9,7,,,,,,,,
USC00089120,"USHER TOWER, FL US",29.40807,-82.8188,10.1,2022,,,3037,3037,7,97,7,70,7,0,7,13,7,0,7,310,7,100,7,22,"7,1225, ",2.27," ,7,0312, ",100,"7,0623, ",32,"7,1219",24,"7,1224",24,"7,1224",,,23,"7,0130",23,"7,0130",23,"7,0130",,,969,3,969,7,45.88," ,7",70.4,7,81.6,7,59.3,7,,,,,,,,
USC00089120,"USHER TOWER, FL US",29.40807,-82.8188,10.1,2023,,,3045,3045,7,67,7,57,7,0,7,6,7,0,7,320,7,106,7,26,"7,0115, ",7.35," ,7,1217, ",100,"7,0821,+",32,"7,1129",,,,,,,32,"7,0127",28,"7,0116",,,,,788,6,788,7,50.43," ,7",71.2,7,82.7,7,59.7,7,,,,,,,,
USW00053847,"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,49.9,2016,6.3,W,,,,115,W,81,W,,,,,,,,,,,,,4.92," ,W,0604, ",,,,,,,,,,,,,,,,,,,,,,,71.8," ,W",,,,,,,50,W,50,W,47,W,64,W
USW00053847,"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,49.9,2017,6.3,W,,,,124,W,85,W,,,,,,,,,,,,,5.39," ,W,0621, ",,,,,,,,,,,,,,,,,,,,,,,81.01," ,W",,,,,,,160,W,160,W,38.9,W,52.1,W
USW00053847,"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,49.9,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,3,1347,W,,,,,,,,,,,,,,,,
USW00053847,"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,49.9,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00053847,"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,49.9,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00053847,"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,49.9,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00053847,"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,49.9,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00053847,"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,49.9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00085880,"MONTICELLO 10 SW, FL US",30.4405,-83.9858,66.8,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00085880,"MONTICELLO 10 SW, FL US",30.4405,-83.9858,66.8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00085880,"MONTICELLO 10 SW, FL US",30.4405,-83.9858,66.8,2018,,,2777,2777,7,136,7,99,7,0,7,17,7,0,7,277,7,87,7,22,"7,0119, ",3.2," ,7,1202, ",97,"7,0513, ",32,"7,1128",,,,,,,31,"7,0131",26,"7,0120",22,"7,0119",,,1410,6,1410,7,76.39," ,7",68.6,7,78.7,7,58.6,7,,,,,,,,
USC00085880,"MONTICELLO 10 SW, FL US",30.4405,-83.9858,66.8,2019,,,2879,2879,7,111,7,67,7,0,7,3,7,0,7,288,7,100,7,31,"7,0131, ",2.28," ,7,0612, ",99,"7,0605,+",,,,,,,,,31,"7,0131",,,,,,,1268,2,1268,7,44.05," ,7",69.6,7,80.1,7,59.2,7,,,,,,,,
USC00085880,"MONTICELLO 10 SW, FL US",30.4405,-83.9858,66.8,2020,,,2810,2810,7,134,7,82,7,0,7,14,7,0,7,299,7,68,7,27,"7,1227,+",4.61," ,7,0608, ",95,"7,0906,+",32,"7,1201",27,"7,1226",,,,,32,"7,0223",,,,,,,1145,9,1145,7,62.4," ,7",69.4,7,79.4,7,59.4,7,,,,,,,,
USC00085880,"MONTICELLO 10 SW, FL US",30.4405,-83.9858,66.8,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363,3,1363,7,,,,,,,,,,,,,,,,
USC00085880,"MONTICELLO 10 SW, FL US",30.4405,-83.9858,66.8,2022,,,2693,2693,7,124,7,75,7,0,7,16,7,0,7,288,7,76,7,20,"7,1225,+",2.88," ,7,0116, ",102,"7,0625, ",32,"7,1219",20,"7,1224",20,"7,1224",20,"7,1224",31,"7,0314",26,"7,0131",,,,,,,,,51.24," ,7",68.7,7,79.2,7,58.1,7,,,,,,,,
USC00085880,"MONTICELLO 10 SW, FL US",30.4405,-83.9858,66.8,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,8,1038,7,,,,,,,,,,,,,,,,
USW00092814,"ST AUGUSTINE AIRPORT, FL US",29.95917,-81.33972,3,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00092814,"ST AUGUSTINE AIRPORT, FL US",29.95917,-81.33972,3,2018,8.1,W,2811,2811,W,142,W,86,W,0,W,7,W,0,W,261,W,31,W,25,"W,0118, ",2.29," ,W,1214, ",96,"W,0916, ",,,,,,,,,28,"W,0119",25,"W,0118",,,,,969,2,969,W,45.49," ,W",70.4,W,78.2,W,62.5,W,100,W,90,W,36,W,47,W
USW00092814,"ST AUGUSTINE AIRPORT, FL US",29.95917,-81.33972,3,2019,8.5,W,,,,123,W,69,W,,,,,,,,,,,,,2.17," ,W,0723, ",,,,,,,,,,,,,,,,,,,816,3,816,W,39.89," ,W",,,,,,,50,W,50,W,38,W,47,W
USW00092814,"ST AUGUSTINE AIRPORT, FL US",29.95917,-81.33972,3,2020,,,3207,3207,W,152,W,89,W,0,W,2,W,0,W,295,W,50,W,30,"W,1226, ",3.27," ,W,0927, ",95,"W,0712,+",30,"W,1226",,,,,,,,,,,,,,,,,,,42.35," ,W",72,W,79.7,W,64.4,W,260,W,260,W,42.9,W,53.9,W
USW00092814,"ST AUGUSTINE AIRPORT, FL US",29.95917,-81.33972,3,2021,7.8,W,2850,2850,W,152,W,81,W,0,W,0,W,0,W,287,W,24,W,33,"W,0117, ",2.79," ,W,0726, ",95,"W,0731, ",,,,,,,,,,,,,,,,,808,0,808,W,51.14," ,W",70.8,W,78.4,W,63.1,W,40,W,240,W,36,W,45,W
USW00092814,"ST AUGUSTINE AIRPORT, FL US",29.95917,-81.33972,3,2022,,,,,,108,W,64,W,,,,,,,,,,,,,4.62," ,W,0929, ",,,,,,,,,,,,,,,,,,,728,5,728, ,48.41," ,W",,,,,,,20,W,360,W,45,W,55.9,W
USW00092814,"ST AUGUSTINE AIRPORT, FL US",29.95917,-81.33972,3,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00086657,"ORTONA LOCK 2, FL US",26.7897,-81.3044,6.1,2016,,,3376,3376,7,118,7,88,7,0,7,0,7,0,7,339,7,105,7,34,"7,0125, ",7.1," ,7,0518, ",96,"7,0822,+",,,,,,,,,,,,,,,,,345,7,345,7,64.48," ,7",73.3,7,84.1,7,62.5,7,,,,,,,,
USC00086657,"ORTONA LOCK 2, FL US",26.7897,-81.3044,6.1,2017,,,,,,101,7,77,7,,,,,,,,,,,,,3.47," ,7,0910, ",,,,,,,,,,,,,,,,,,,,,,,49.68," ,7",,,,,,,,,,,,,,
USC00086657,"ORTONA LOCK 2, FL US",26.7897,-81.3044,6.1,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00086657,"ORTONA LOCK 2, FL US",26.7897,-81.3044,6.1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,5,354,7,46.24," ,7",,,,,,,,,,,,,,
USC00086657,"ORTONA LOCK 2, FL US",26.7897,-81.3044,6.1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00086657,"ORTONA LOCK 2, FL US",26.7897,-81.3044,6.1,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00086657,"ORTONA LOCK 2, FL US",26.7897,-81.3044,6.1,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00086657,"ORTONA LOCK 2, FL US",26.7897,-81.3044,6.1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012861,"OCALA JIM TAYLOR FIELD, FL US",29.16667,-82.23333,26.5,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012861,"OCALA JIM TAYLOR FIELD, FL US",29.16667,-82.23333,26.5,2020,5.6,W,3515,3515,W,131,W,52,W,0,W,10,W,0,W,330,W,103,W,25,"W,1227,+",1.14," ,W,0420, ",97,"W,0801,+",26,"W,1202",26,"W,1202",,,,,32,"W,0228",27,"W,0122",,,,,,,,,23.79," ,W",72.8,W,83.4,W,62.2,W,200,W,200,W,40.9,W,52.1,W
USW00012861,"OCALA JIM TAYLOR FIELD, FL US",29.16667,-82.23333,26.5,2021,5.4,W,3203,3203,W,120,W,64,W,0,W,5,W,0,W,321,W,95,W,26,"W,0204, ",2.32," ,W,0803, ",95,"W,0820,+",,,,,,,,,26,"W,0204",26,"W,0204",,,,,763,7,763,W,34.52," ,W",71.9,W,82.7,W,61.1,W,310,W,320,W,33.1,W,49,W
USW00012861,"OCALA JIM TAYLOR FIELD, FL US",29.16667,-82.23333,26.5,2022,5.1,W,3282,3282,W,,,,,0,W,8,W,0,W,321,W,101,W,21,"W,0130, ",,,99,"W,0624, ",25,"W,1224",25,"W,1224",23,"W,1225",,,32,"W,0210",21,"W,0130",21,"W,0130",,,681,5,681,W,,,72,W,82.7,W,61.3,W,300,W,60,W,36.9,W,47,W
USW00012861,"OCALA JIM TAYLOR FIELD, FL US",29.16667,-82.23333,26.5,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088756,"TALLAHASSEE AIRPORT, FL US",30.39638,-84.35581,16.8,2016,,,3087,3087,7,103,7,70,7,0,7,29,7,0,7,303,7,147,7,24,"7,0121,+",5.07," ,7,0902, ",105,"7,0831,+",30,"7,1121",28,"7,1210",,,,,32,"7,0323",28,"7,0228",24,"7,0121",,,,,,,62.52," ,7",69.6,7,83,7,56.2,7,,,,,,,,
USC00088756,"TALLAHASSEE AIRPORT, FL US",30.39638,-84.35581,16.8,2017,,,,,,113,7,78,7,0,7,16,7,,,,,,,23,"7,0109, ",4.32," ,7,0607, ",,,32,"7,1120",26,"7,1210",,,,,25,"7,0317",25,"7,0317",23,"7,0109",,,952,9,952, ,57.95," ,7",,,,,57.4,7,,,,,,,,
USC00088756,"TALLAHASSEE AIRPORT, FL US",30.39638,-84.35581,16.8,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00088756,"TALLAHASSEE AIRPORT, FL US",30.39638,-84.35581,16.8,2019,,,,,,122,7,80,7,,,,,,,,,,,,,2.66," ,7,0720, ",,,,,,,,,,,,,,,,,,,,,,,41.19," ,7",,,,,,,,,,,,,,
USC00088756,"TALLAHASSEE AIRPORT, FL US",30.39638,-84.35581,16.8,2020,,,,,,125,7,82,7,,,,,0,7,306,7,107,7,,,3.01," ,7,0917, ",100,"7,0721, ",,,,,,,,,,,,,,,,,,,,,60.85," ,7",,,81.7,7,,,,,,,,,,
USC00088756,"TALLAHASSEE AIRPORT, FL US",30.39638,-84.35581,16.8,2021,,,,,,140,7,89,7,,,,,0,7,293,7,100,7,,,2.2," ,7,0103, ",98,"7,0820,+",,,,,,,,,,,,,,,,,,,,,47.12," ,7",,,80.1,7,,,,,,,,,,
USC00088756,"TALLAHASSEE AIRPORT, FL US",30.39638,-84.35581,16.8,2022,,,,,,128,7,79,7,,,,,,,,,,,,,3.55," ,7,0626, ",,,,,,,,,,,,,,,,,,,,,,,58.38," ,7",,,,,,,,,,,,,,
USC00088756,"TALLAHASSEE AIRPORT, FL US",30.39638,-84.35581,16.8,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012818,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,2016,,,,,,111,W,78,W,,,,,,,,,,,,,4.56," ,W,0902, ",,,,,,,,,,,,,,,,,,,592,9,592,W,49.91," ,W",,,,,,,20,W,,,40,W,,
USW00012818,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,2017,,,,,,96,W,63,W,,,,,,,,,,,,,5.97," ,W,0910, ",,,,,,,,,,,,,,,,,,,,,,,50.35," ,W",,,,,,,20,W,,,42.9,W,,
USW00012818,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,2018,6,W,3359,3359,W,139,W,98,W,0,W,17,W,0,W,326,W,118,W,23,"W,0118,+",3.81," ,W,1220, ",96,"W,0920,+",32,"W,1128",,,,,,,28,"W,0316",26,"W,0119",23,"W,0118",,,758,9,758,W,64.52," ,W",72,W,83.5,W,60.5,W,280,W,150,W,36,W,46.1,W
USW00012818,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,2019,6,W,3522,3522,W,120,W,84,W,0,W,6,W,0,W,337,W,137,W,27,"W,0117, ",2.52," ,W,0707, ",99,"W,0528, ",31,"W,1203",,,,,,,30,"W,0307",27,"W,0117",,,,,686,9,686,W,59.01," ,W",73,W,84.5,W,61.4,W,260,W,220,W,40,W,62,W
USW00012818,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,2020,6.5,W,3699,3699,W,118,W,82,W,0,W,4,W,0,W,340,W,137,W,24,"W,1227, ",3.95," ,W,0604, ",100,"W,0522, ",29,"W,1209",26,"W,1226",,,,,26,"W,0122",26,"W,0122",,,,,547,2,547,W,46.87," ,W",73.3,W,84.9,W,61.8,W,140,W,140,W,38,W,52.1,W
USW00012818,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,2021,6,W,3271,3271,W,118,W,72,W,0,W,5,W,0,W,330,W,122,W,25,"W,0204, ",3.51," ,W,0707, ",96,"W,0818,+",,,,,,,,,25,"W,0204",25,"W,0204",,,,,764,4,764,W,53.01," ,W",72.1,W,83.9,W,60.4,W,220,W,220,W,81,W,81,W
USW00012818,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,2022,6.3,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,W,,,40,W,,
USW00012818,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,2023,6.5,W,3481,3481,W,110,W,67,W,0,W,5,W,0,W,339,W,129,W,24,"W,0115, ",3.48," ,W,0816, ",100,"W,0813, ",31,"W,1129",,,,,,,32,"W,0321",27,"W,0116",,,,,537,3,537,W,49.59," ,W",73.1,W,85.1,W,61,W,270,W,260,W,64,W,66,W
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2016,7.6,W,3783,3783,W,129,W,75,W,0,W,0,W,0,W,336,W,117,W,34,"W,0124, ",3.3," ,W,0324, ",98,"W,0708, ",,,,,,,,,,,,,,,,,386,4,386,W,54.33," ,W",74.1,W,84,W,64.3,W,150,W,110,W,47,W,63.1,W
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2017,7.6,W,3612,3612,W,116,W,69,W,0,W,0,W,0,W,348,W,105,W,35,"W,1211, ",6.61," ,W,0910, ",96,"W,0405, ",,,,,,,,,,,,,,,,,219,9,219,W,46.65," ,W",74.1,W,84.2,W,63.9,W,110,W,50,W,59.1,W,79,W
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2018,7.6,W,3781,3781,W,136,W,82,W,0,W,3,W,0,W,334,W,113,W,27,"W,0118, ",3.65," ,W,1220, ",95,"W,0927,+",,,,,,,,,27,"W,0118",27,"W,0118",,,,,483,2,483,W,51.59," ,W",73.9,W,83.6,W,64.3,W,240,W,230,W,44.1,W,69.1,W
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2019,7.8,W,4035,4035,W,125,W,82,W,0,W,0,W,0,W,341,W,138,W,38,"W,0121, ",3.17," ,W,1019, ",98,"W,0625, ",,,,,,,,,,,,,,,,,402,1,402,W,48.02," ,W",75.2,W,84.8,W,65.6,W,220,W,220,W,42.9,W,67.1,W
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2020,7.8,W,4177,4177,W,131,W,93,W,0,W,0,W,0,W,342,W,135,W,35,"W,1226, ",4.05," ,W,0909, ",97,"W,0629,+",,,,,,,,,,,,,,,,,267,4,267,W,53.25," ,W",75.4,W,84.8,W,66,W,220,W,220,W,46.1,W,64,W
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2021,7.4,W,3906,3906,W,119,W,77,W,0,W,0,W,0,W,338,W,136,W,35,"W,0204, ",2.52," ,W,0420, ",98,"W,0820, ",,,,,,,,,,,,,,,,,501,6,501,W,46.22," ,W",74.7,W,84.4,W,65,W,320,W,260,W,36,W,53,W
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2022,7.4,W,4134,4134,W,109,W,72,W,0,W,2,W,0,W,336,W,144,W,30,"W,1225, ",7.72," ,W,0928, ",99,"W,0624,+",31,"W,1224",,,,,,,,,,,,,,,291,7,291,W,61.95," ,W",75.2,W,85,W,65.4,W,350,W,360,W,53,W,74,W
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,27.1,2023,7.8,W,4130,4130,W,105,W,63,W,0,W,0,W,0,W,347,W,134,W,36,"W,0115, ",3.9," ,W,0518, ",100,"W,0812, ",,,,,,,,,,,,,,,,,293,6,293,W,52.43," ,W",75.6,W,85.4,W,65.7,W,360,W,40,W,46.1,W,82.1,W
USW00012816,"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,40.7,2016,5.8,W,3047,3047,W,98,W,59,W,0,W,16,W,0,W,318,W,106,W,25,"W,0124,+",5.65," ,W,0606, ",98,"W,0731, ",32,"W,1120",,,,,,,32,"W,0228",27,"W,0125",,,,,877,0,877,W,42.07," ,W",70.5,W,82.4,W,58.7,W,320,W,310,W,36.9,W,53.9,W
USW00012816,"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,40.7,2017,5.8,W,2863,2863,W,106,W,68,W,0,W,7,W,0,W,329,W,103,W,25,"W,0316,+",6.63," ,W,0910, ",96,"W,0520, ",31,"W,1210",,,,,,,31,"W,0317",25,"W,0316",,,,,669,7,669,W,71.34," ,W",70.6,W,82.4,W,58.8,W,50,W,50,W,45,W,61.1,W
USW00012816,"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,40.7,2018,5.6,W,3318,3318,W,125,W,87,W,0,W,18,W,0,W,308,W,127,W,21,"W,0118, ",4.95," ,W,0409, ",97,"W,0915,+",32,"W,1206",,,,,,,29,"W,0315",23,"W,0119",23,"W,0119",,,1133,5,1133,W,60.3," ,W",71.1,W,82,W,60.2,W,180,W,40,W,38,W,53.9,W
USW00012816,"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,40.7,2019,5.8,W,3368,3368,W,124,W,75,W,0,W,3,W,0,W,321,W,127,W,30,"W,1203, ",2.33," ,W,0619, ",102,"W,0527, ",30,"W,1203",,,,,,,32,"W,0131",,,,,,,781,9,781,W,49.74," ,W",72.2,W,83.3,W,61.1,W,260,W,260,W,42.9,W,53,W
