,NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Year,Station,Distance,NAME,LATITUDE,LONGITUDE,ELEVATION,AWND,AWND_ATTRIBUTES,CDSD,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,Population,Unincorporated,Prop_Unincorporated,Incorporated,Prop_Incorporated
41,HL007,Hillsborough,Tree,27.724667,-82.465167,1,1,1,1.0,1.0,0.0,Successful,2016,USW00092806,16.52986821,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,9.2,W,3993.0,3993.0,W,105.0,W,74.0,W,0.0,W,0.0,W,0.0,W,325.0,W,56.0,W,43.0,"W,0124, ",5.01," ,W,0831, ",96.0,"W,0706, ",,,,,,,,,,,,,,,,,286.0,7.0,286.0,W,59.63," ,W",75.1,W,81.0,W,69.1,W,200.0,W,220.0,W,42.9,W,63.1,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
42,HL008,Hillsborough,Artificial Structure,27.660186,-82.436858,1,0,0,0.0,0.0,0.0,Unknown,2016,USW00092806,22.14648055,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,9.2,W,3993.0,3993.0,W,105.0,W,74.0,W,0.0,W,0.0,W,0.0,W,325.0,W,56.0,W,43.0,"W,0124, ",5.01," ,W,0831, ",96.0,"W,0706, ",,,,,,,,,,,,,,,,,286.0,7.0,286.0,W,59.63," ,W",75.1,W,81.0,W,69.1,W,200.0,W,220.0,W,42.9,W,63.1,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
43,HL017,Hillsborough,Tree,27.898,-82.391167,0,0,0,0.0,0.0,0.0,Unknown,2016,USW00092806,27.18836269,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,9.2,W,3993.0,3993.0,W,105.0,W,74.0,W,0.0,W,0.0,W,0.0,W,325.0,W,56.0,W,43.0,"W,0124, ",5.01," ,W,0831, ",96.0,"W,0706, ",,,,,,,,,,,,,,,,,286.0,7.0,286.0,W,59.63," ,W",75.1,W,81.0,W,69.1,W,200.0,W,220.0,W,42.9,W,63.1,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
44,HL019,Hillsborough,Tree,27.752,-82.15,1,1,1,1.0,1.0,0.0,Successful,2016,USW00012883,29.27575729,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
45,HL024,Hillsborough,Tree,27.838,-82.495,1,1,1,1.0,1.0,0.0,Successful,2016,USW00092806,14.99951036,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,9.2,W,3993.0,3993.0,W,105.0,W,74.0,W,0.0,W,0.0,W,0.0,W,325.0,W,56.0,W,43.0,"W,0124, ",5.01," ,W,0831, ",96.0,"W,0706, ",,,,,,,,,,,,,,,,,286.0,7.0,286.0,W,59.63," ,W",75.1,W,81.0,W,69.1,W,200.0,W,220.0,W,42.9,W,63.1,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
46,HL029,Hillsborough,Artificial Structure,27.972,-82.223,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012883,17.27021019,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
47,HL038,Hillsborough,Artificial Structure,28.086,-82.357,1,1,1,2.0,1.0,1.0,Successful,2016,USW00012883,31.61021142,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
48,HL042,Hillsborough,Artificial Structure,27.763,-82.411167,1,0,0,0.0,0.0,0.0,Unknown,2016,USW00092806,21.11513311,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,9.2,W,3993.0,3993.0,W,105.0,W,74.0,W,0.0,W,0.0,W,0.0,W,325.0,W,56.0,W,43.0,"W,0124, ",5.01," ,W,0831, ",96.0,"W,0706, ",,,,,,,,,,,,,,,,,286.0,7.0,286.0,W,59.63," ,W",75.1,W,81.0,W,69.1,W,200.0,W,220.0,W,42.9,W,63.1,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
49,HL043,Hillsborough,Tree,28.00466,-82.25383,0,0,0,0.0,0.0,0.0,Unknown,2016,USW00012883,20.01818534,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
50,HL044,Hillsborough,Artificial Structure,28.006,-82.585,0,0,0,0.0,0.0,0.0,Unknown,2016,USW00012873,14.33546088,"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,0.1,8.3,W,4020.0,4020.0,W,105.0,W,69.0,W,0.0,W,0.0,W,0.0,W,326.0,W,112.0,W,38.0,"W,0125, ",4.67," ,W,0831, ",97.0,"W,0823, ",,,,,,,,,,,,,,,,,328.0,0.0,328.0,W,45.48," ,W",75.0,W,83.0,W,67.0,W,190.0,W,220.0,W,40.0,W,51.0,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
51,HL047,Hillsborough,Artificial Structure,27.90516,-82.34383,1,1,1,1.0,1.0,0.0,Successful,2016,USW00012883,30.72709876,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
52,HL050,Hillsborough,Tree,27.98,-82.137,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012883,8.827138816,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
53,HL051,Hillsborough,Artificial Structure,27.941667,-82.402333,0,0,0,0.0,0.0,0.0,Unknown,2016,USW00012873,28.01259522,"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,0.1,8.3,W,4020.0,4020.0,W,105.0,W,69.0,W,0.0,W,0.0,W,0.0,W,326.0,W,112.0,W,38.0,"W,0125, ",4.67," ,W,0831, ",97.0,"W,0823, ",,,,,,,,,,,,,,,,,328.0,0.0,328.0,W,45.48," ,W",75.0,W,83.0,W,67.0,W,190.0,W,220.0,W,40.0,W,51.0,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
54,HL052,Hillsborough,Tree,28.054,-82.254,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012883,20.90450073,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
55,HL055,Hillsborough,Artificial Structure,28.006,-82.371,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012883,31.52177122,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
56,HL056,Hillsborough,Artificial Structure,27.967,-82.241,0,0,0,0.0,0.0,0.0,Unknown,2016,USW00012883,19.11073031,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
57,HL057,Hillsborough,Artificial Structure,28.019075,-82.611409,0,0,0,0.0,0.0,0.0,Unknown,2016,USW00012873,13.90411916,"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,0.1,8.3,W,4020.0,4020.0,W,105.0,W,69.0,W,0.0,W,0.0,W,0.0,W,326.0,W,112.0,W,38.0,"W,0125, ",4.67," ,W,0831, ",97.0,"W,0823, ",,,,,,,,,,,,,,,,,328.0,0.0,328.0,W,45.48," ,W",75.0,W,83.0,W,67.0,W,190.0,W,220.0,W,40.0,W,51.0,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
58,HL058,Hillsborough,Artificial Structure,28.004,-82.339,1,0,0,0.0,0.0,0.0,Unknown,2016,USW00012883,28.37680751,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
59,HL059,Hillsborough,Tree,28.125,-82.31,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012883,29.05246427,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
60,HL061,Hillsborough,Artificial Structure,28.170833,-82.3915,1,0,0,0.0,0.0,0.0,Unknown,2016,USW00012818,34.24363456,"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,19.7,,,,,,111.0,W,78.0,W,,,,,,,,,,,,,4.56," ,W,0902, ",,,,,,,,,,,,,,,,,,,592.0,9.0,592.0,W,49.91," ,W",,,,,,,20.0,W,,,40.0,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
61,HL062,Hillsborough,Artificial Structure,27.839,-82.128,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012883,19.47379181,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
62,HL063,Hillsborough,Artificial Structure,28.0155,-82.42833,1,0,0,0.0,0.0,0.0,Unknown,2016,USW00012873,27.73483579,"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,0.1,8.3,W,4020.0,4020.0,W,105.0,W,69.0,W,0.0,W,0.0,W,0.0,W,326.0,W,112.0,W,38.0,"W,0125, ",4.67," ,W,0831, ",97.0,"W,0823, ",,,,,,,,,,,,,,,,,328.0,0.0,328.0,W,45.48," ,W",75.0,W,83.0,W,67.0,W,190.0,W,220.0,W,40.0,W,51.0,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
63,HL064,Hillsborough,Artificial Structure,27.805,-82.329,1,1,1,2.0,2.0,0.0,Successful,2016,USW00092806,29.46662231,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,9.2,W,3993.0,3993.0,W,105.0,W,74.0,W,0.0,W,0.0,W,0.0,W,325.0,W,56.0,W,43.0,"W,0124, ",5.01," ,W,0831, ",96.0,"W,0706, ",,,,,,,,,,,,,,,,,286.0,7.0,286.0,W,59.63," ,W",75.1,W,81.0,W,69.1,W,200.0,W,220.0,W,42.9,W,63.1,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
64,HL066,Hillsborough,Artificial Structure,28.03529,-82.512,0,0,0,0.0,0.0,0.0,Unknown,2016,USW00012873,21.83436087,"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,0.1,8.3,W,4020.0,4020.0,W,105.0,W,69.0,W,0.0,W,0.0,W,0.0,W,326.0,W,112.0,W,38.0,"W,0125, ",4.67," ,W,0831, ",97.0,"W,0823, ",,,,,,,,,,,,,,,,,328.0,0.0,328.0,W,45.48," ,W",75.0,W,83.0,W,67.0,W,190.0,W,220.0,W,40.0,W,51.0,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
65,HL067,Hillsborough,Tree,28.07,-82.503,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012873,25.05576733,"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,0.1,8.3,W,4020.0,4020.0,W,105.0,W,69.0,W,0.0,W,0.0,W,0.0,W,326.0,W,112.0,W,38.0,"W,0125, ",4.67," ,W,0831, ",97.0,"W,0823, ",,,,,,,,,,,,,,,,,328.0,0.0,328.0,W,45.48," ,W",75.0,W,83.0,W,67.0,W,190.0,W,220.0,W,40.0,W,51.0,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
66,HL068,Hillsborough,Artificial Structure,27.995,-82.556,1,1,1,2.0,1.0,1.0,Successful,2016,USW00012873,15.68337194,"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,0.1,8.3,W,4020.0,4020.0,W,105.0,W,69.0,W,0.0,W,0.0,W,0.0,W,326.0,W,112.0,W,38.0,"W,0125, ",4.67," ,W,0831, ",97.0,"W,0823, ",,,,,,,,,,,,,,,,,328.0,0.0,328.0,W,45.48," ,W",75.0,W,83.0,W,67.0,W,190.0,W,220.0,W,40.0,W,51.0,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
67,HL069,Hillsborough,Tree,28.169333,-82.576833,1,1,1,2.0,2.0,0.0,Successful,2016,USC00088824,17.45220718,"TARPON SPGS SEWAGE PLANT, FL US",28.15225,-82.7538,1.8,,,3723.0,3723.0,7,105.0,7,60.0,7,0.0,7,0.0,7,0.0,7,326.0,7,88.0,7,36.0,"7,0125,+",5.25," ,7,0902, ",97.0,"7,0711, ",,,,,,,,,,,,,,,,,438.0,5.0,438.0,7,53.38," ,7",73.8,7,81.7,7,66.0,7,,,,,,,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
68,HL070,Hillsborough,Artificial Structure,28.02448,-82.255171,1,1,1,1.0,1.0,0.0,Successful,2016,USW00012883,20.32438829,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
69,HL071,Hillsborough,Tree,27.951,-82.252,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012883,20.57142152,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
70,HL073,Hillsborough,Artificial Structure,27.706623,-82.437009,1,1,1,2.0,2.0,0.0,Successful,2016,USW00092806,19.80112431,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,9.2,W,3993.0,3993.0,W,105.0,W,74.0,W,0.0,W,0.0,W,0.0,W,325.0,W,56.0,W,43.0,"W,0124, ",5.01," ,W,0831, ",96.0,"W,0706, ",,,,,,,,,,,,,,,,,286.0,7.0,286.0,W,59.63," ,W",75.1,W,81.0,W,69.1,W,200.0,W,220.0,W,42.9,W,63.1,W,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
71,HL078,Hillsborough,Artificial Structure,28.077,-82.316,1,0,0,0.0,0.0,0.0,Unknown,2016,USW00012883,27.47455943,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
72,HL963,Hillsborough,Artificial Structure,27.983,-82.275,0,0,0,0.0,0.0,0.0,Unknown,2016,USW00012883,22.17283557,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,5.6,W,3937.0,3937.0,W,122.0,W,89.0,W,0.0,W,0.0,W,0.0,W,342.0,W,131.0,W,34.0,"W,0124, ",3.48," ,W,0831, ",97.0,"W,0821,+",,,,,,,,,,,,,,,,,343.0,7.0,343.0,W,58.29," ,W",74.8,W,84.9,W,64.7,W,290.0,W,,,36.9,W,,,1352797.0,924013.0,0.6830389186256327,428784.0,0.31696108137436735
73,LA015,Lake,Tree,28.805,-81.755167,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012819,5.611955144,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3759.0,3759.0,W,102.0,W,72.0,W,0.0,W,0.0,W,0.0,W,325.0,W,123.0,W,33.0,"W,0124, ",2.34," ,W,0324, ",98.0,"W,0713,+",,,,,,,,,,,,,,,,,474.0,6.0,474.0,W,40.67," ,W",73.8,W,83.7,W,63.9,W,300.0,W,290.0,W,35.1,W,49.0,W,323985.0,159296.0,0.49167708381560876,164689.0,0.5083229161843913
74,LA180,Lake,Tree,28.56883,-81.83533,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012819,28.19951456,"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,20.8,6.7,W,3759.0,3759.0,W,102.0,W,72.0,W,0.0,W,0.0,W,0.0,W,325.0,W,123.0,W,33.0,"W,0124, ",2.34," ,W,0324, ",98.0,"W,0713,+",,,,,,,,,,,,,,,,,474.0,6.0,474.0,W,40.67," ,W",73.8,W,83.7,W,63.9,W,300.0,W,290.0,W,35.1,W,49.0,W,323985.0,159296.0,0.49167708381560876,164689.0,0.5083229161843913
75,LE026,Lee,Tree,26.697,-81.848,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012835,12.53102321,"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,3.8,6.9,W,4204.0,4204.0,W,130.0,W,84.0,W,0.0,W,0.0,W,0.0,W,344.0,W,123.0,W,41.0,"W,0124, ",3.29," ,W,0127, ",96.0,"W,0826,+",,,,,,,,,,,,,,,,,213.0,3.0,213.0,W,63.91," ,W",75.8,W,85.0,W,66.7,W,250.0,W,260.0,W,45.0,W,68.0,W,680539.0,342137.0,0.5027441483882629,338402.0,0.4972558516117372
76,LE056,Lee,Tree,26.618,-81.655,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012894,13.46835756,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,6.9,W,4302.0,4302.0,W,128.0,W,79.0,W,0.0,W,0.0,W,0.0,W,346.0,W,127.0,W,42.0,"W,0124, ",3.02," ,W,0905, ",98.0,"W,0705, ",,,,,,,,,,,,,,,,,180.0,2.0,180.0,W,58.82," ,W",76.2,W,85.3,W,67.0,W,230.0,W,220.0,W,48.1,W,59.9,W,680539.0,342137.0,0.5027441483882629,338402.0,0.4972558516117372
77,MN004,Manatee,Tree,27.418,-82.515,1,1,1,1.0,1.0,0.0,Successful,2016,USW00012871,4.683065588,"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,5.3,8.1,W,4124.0,4124.0,W,99.0,W,68.0,W,0.0,W,0.0,W,0.0,W,337.0,W,124.0,W,34.0,"W,0125, ",7.76," ,W,0831, ",99.0,"W,0823, ",,,,,,,,,,,,,,,,,334.0,4.0,334.0,W,49.11," ,W",75.2,W,84.1,W,66.3,W,260.0,W,170.0,W,40.9,W,61.1,W,357591.0,281668.0,0.7876820166055634,75923.0,0.21231798339443667
78,MN006,Manatee,Tree,27.488,-82.515,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012871,10.54208304,"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,5.3,8.1,W,4124.0,4124.0,W,99.0,W,68.0,W,0.0,W,0.0,W,0.0,W,337.0,W,124.0,W,34.0,"W,0125, ",7.76," ,W,0831, ",99.0,"W,0823, ",,,,,,,,,,,,,,,,,334.0,4.0,334.0,W,49.11," ,W",75.2,W,84.1,W,66.3,W,260.0,W,170.0,W,40.9,W,61.1,W,357591.0,281668.0,0.7876820166055634,75923.0,0.21231798339443667
79,MN011,Manatee,Tree,27.455,-82.33,1,1,1,1.0,1.0,0.0,Successful,2016,USW00012871,23.33688912,"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,5.3,8.1,W,4124.0,4124.0,W,99.0,W,68.0,W,0.0,W,0.0,W,0.0,W,337.0,W,124.0,W,34.0,"W,0125, ",7.76," ,W,0831, ",99.0,"W,0823, ",,,,,,,,,,,,,,,,,334.0,4.0,334.0,W,49.11," ,W",75.2,W,84.1,W,66.3,W,260.0,W,170.0,W,40.9,W,61.1,W,357591.0,281668.0,0.7876820166055634,75923.0,0.21231798339443667
80,MN014,Manatee,Tree,27.535,-82.473,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012871,17.0840586,"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,5.3,8.1,W,4124.0,4124.0,W,99.0,W,68.0,W,0.0,W,0.0,W,0.0,W,337.0,W,124.0,W,34.0,"W,0125, ",7.76," ,W,0831, ",99.0,"W,0823, ",,,,,,,,,,,,,,,,,334.0,4.0,334.0,W,49.11," ,W",75.2,W,84.1,W,66.3,W,260.0,W,170.0,W,40.9,W,61.1,W,357591.0,281668.0,0.7876820166055634,75923.0,0.21231798339443667
81,MN015,Manatee,Tree,27.435,-82.413,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012871,14.8502594,"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,5.3,8.1,W,4124.0,4124.0,W,99.0,W,68.0,W,0.0,W,0.0,W,0.0,W,337.0,W,124.0,W,34.0,"W,0125, ",7.76," ,W,0831, ",99.0,"W,0823, ",,,,,,,,,,,,,,,,,334.0,4.0,334.0,W,49.11," ,W",75.2,W,84.1,W,66.3,W,260.0,W,170.0,W,40.9,W,61.1,W,357591.0,281668.0,0.7876820166055634,75923.0,0.21231798339443667
82,MN017,Manatee,Artificial Structure,27.553,-82.458,1,1,1,2.0,2.0,0.0,Successful,2016,USW00012871,19.55737439,"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,5.3,8.1,W,4124.0,4124.0,W,99.0,W,68.0,W,0.0,W,0.0,W,0.0,W,337.0,W,124.0,W,34.0,"W,0125, ",7.76," ,W,0831, ",99.0,"W,0823, ",,,,,,,,,,,,,,,,,334.0,4.0,334.0,W,49.11," ,W",75.2,W,84.1,W,66.3,W,260.0,W,170.0,W,40.9,W,61.1,W,357591.0,281668.0,0.7876820166055634,75923.0,0.21231798339443667
